David,590,11/22/15 4:00,9.562616,-0.68185
David,590,11/22/15 5:59,9.56085,-0.688067
David,590,11/22/15 6:59,9.5603,-0.695233
David,590,11/22/15 7:59,9.556767,-0.69435
David,590,11/22/15 9:00,9.5507,-0.687433
David,590,11/22/15 9:59,9.53935,-0.684567
David,590,11/22/15 10:59,9.523283,-0.672683
David,590,11/22/15 11:59,9.524683,-0.669683
David,590,11/22/15 13:00,9.525317,-0.667233
David,590,11/22/15 14:00,9.531433,-0.668833
David,590,11/22/15 14:59,9.534933,-0.668133
David,590,11/22/15 16:00,9.5387,-0.668667
David,590,11/22/15 17:00,9.5426,-0.6715
David,590,11/22/15 18:02,9.545033,-0.6724
David,590,11/22/15 19:01,9.547667,-0.676533
David,590,11/22/15 21:00,9.5531,-0.669133
David,590,11/22/15 22:00,9.556567,-0.669
David,590,11/22/15 23:00,9.558367,-0.6701
David,590,11/23/15 0:00,9.5596,-0.670783
David,590,11/23/15 0:59,9.5594,-0.671117
David,590,11/23/15 2:00,9.554633,-0.666033
David,590,11/23/15 3:02,9.556017,-0.64605
David,590,11/23/15 4:00,9.56195,-0.6442
David,590,11/23/15 5:00,9.563717,-0.642717
David,590,11/23/15 7:02,9.571,-0.6273
David,590,11/23/15 8:01,9.581617,-0.621983
David,590,11/23/15 9:01,9.583017,-0.625567
David,590,11/23/15 10:01,9.583083,-0.631033
David,590,11/23/15 11:00,9.586333,-0.632433
David,590,11/23/15 12:00,9.5861,-0.630217
David,590,11/23/15 13:02,9.586433,-0.627333
David,590,11/23/15 14:01,9.581783,-0.62105
David,590,11/23/15 16:01,9.56565,-0.600717
David,590,11/23/15 17:00,9.562433,-0.592733
David,590,11/23/15 18:00,9.5602,-0.589983
David,590,11/23/15 19:00,9.55705,-0.594233
David,590,11/23/15 21:00,9.55425,-0.600733
David,590,11/23/15 22:01,9.551433,-0.603767
David,590,11/24/15 4:00,9.571433,-0.6384
David,590,11/24/15 5:02,9.578817,-0.645533
David,590,11/24/15 6:00,9.582667,-0.651683
David,590,11/24/15 7:00,9.581516,-0.655983
David,590,11/24/15 8:00,9.582717,-0.665067
David,590,11/24/15 9:00,9.5839,-0.6741
David,590,11/24/15 10:00,9.591533,-0.676133
David,590,11/24/15 12:01,9.597917,-0.685117
David,590,11/24/15 13:02,9.589017,-0.681033
